matricula_funcionario;Nombre Funcionario;Cargo;codigo_tienda;nombre_tienda;codigo_producto;descripcion_producto;Categoria;precio_costo;valor_unitario;cantidad;comision;dt_venta;dt_entrega
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;2;;29/05/19 16:44;29/05/19 16:47
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;2;;23/04/19 10:07;23/04/19 17:32
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;2;;18/10/19 9:19;18/10/19 12:10
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;2;;27/02/20 12:52;27/02/20 17:18
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;2;;11/12/19 10:53;11/12/19 11:20
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;2;;8/02/19 13:39;10/02/19 12:08
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;2;;16/02/20 13:58;19/02/20 15:49
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;2;;6/06/19 14:15;7/06/19 13:52
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;2;;11/05/20 10:53;12/05/20 10:13
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;2;;10/11/20 13:19;11/11/20 10:59
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10007;Batidora;Cocina;49,9;95,9;2;;5/02/20 13:52;5/02/20 14:26
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;2;;3/04/19 15:04;3/04/19 17:18
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;2;;20/08/19 17:54;21/08/19 13:52
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;2;;21/12/20 16:23;22/12/20 9:13
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;2;;29/08/19 16:53;30/08/19 14:14
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;2;;17/04/20 10:03;18/04/20 9:12
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;2;;9/08/20 15:36;10/08/20 10:59
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;2;;24/01/19 9:06;24/01/19 11:33
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;2;;27/03/19 16:28;28/03/19 15:18
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;2;;12/09/20 9:55;14/09/20 11:07
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;2;;20/09/19 13:24;21/09/19 11:12
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;2;;14/08/19 11:51;14/08/19 12:02
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;2;;4/05/20 15:25;4/05/20 17:00
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;2;;13/07/20 11:07;13/07/20 15:08
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;2;;25/02/20 16:58;26/02/20 14:58
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;2;;21/03/20 11:56;22/03/20 10:54
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;2;;31/10/20 11:41;3/11/20 11:52
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;2;0,07;28/10/19 12:58;1/11/19 15:37
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;2;;19/09/19 17:16;20/09/19 17:09
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;2;;13/02/20 16:21;17/02/20 14:21
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;2;;8/03/19 9:56;8/03/19 11:15
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;2;;17/10/19 15:50;20/10/19 13:03
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;2;;7/02/20 17:43;11/02/20 14:25
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;2;;27/05/20 14:59;28/05/20 13:59
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;1;;2/12/19 13:24;3/12/19 11:46
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;1;;1/10/20 12:10;1/10/20 14:09
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;1;;18/07/19 9:07;20/07/19 14:39
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;1;;5/06/20 14:40;6/06/20 12:37
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;1;;20/04/19 11:26;20/04/19 15:10
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;1;;10/12/20 12:47;15/12/20 15:31
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;1;;13/05/20 16:10;19/05/20 13:51
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;1;;8/08/20 11:59;8/08/20 17:18
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;1;;6/11/20 17:16;13/11/20 17:26
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;1;;4/03/19 11:27;4/03/19 13:50
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;1;;8/02/20 9:28;14/02/20 10:55
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;1;;28/01/20 16:50;28/01/20 17:42
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;1;;14/08/19 12:02;15/08/19 11:47
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;1;;4/11/19 14:07;4/11/19 15:53
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;1;0,05;5/09/20 12:31;11/09/20 10:56
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;1;;8/07/20 12:03;10/07/20 10:11
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;1;;27/03/20 13:03;28/03/20 9:54
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;1;;26/12/19 12:54;27/12/19 12:49
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;1;;2/04/19 11:53;4/04/19 12:54
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;1;;2/11/20 14:34;3/11/20 10:22
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;1;;28/04/20 17:24;4/05/20 17:59
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;1;;20/06/19 12:17;21/06/19 9:21
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;1;;15/10/19 11:43;17/10/19 12:31
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;1;;22/11/19 13:40;23/11/19 12:05
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;1;;24/07/19 15:40;25/07/19 10:51
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;1;;22/03/20 12:47;24/03/20 9:22
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;1;;18/07/20 16:59;19/07/20 10:16
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;1;0,05;22/11/20 15:02;28/11/20 10:47
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;1;;21/10/20 12:35;22/10/20 9:57
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;1;;10/06/20 16:19;11/06/20 15:13
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;1;;6/05/19 11:58;7/05/19 11:14
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;1;;6/01/19 13:48;7/01/19 10:56
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;1;;2/01/19 10:35;2/01/19 15:47
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;1;;3/09/19 9:51;3/09/19 14:28
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;1;;29/11/20 17:33;4/12/20 13:08
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;1;;9/10/19 12:56;15/10/19 16:34
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;1;;16/01/20 11:56;16/01/20 16:26
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;1;;27/10/19 17:28;30/10/19 17:20
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;1;;16/12/19 17:47;22/12/19 12:35
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;1;;27/04/20 17:09;28/04/20 11:33
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;1;;25/11/19 10:02;25/11/19 11:58
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;1;;21/01/19 10:28;22/01/19 9:14
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;1;;8/09/19 11:58;11/09/19 11:13
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;1;;21/01/20 13:32;27/01/20 11:36
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;1;;5/12/20 12:37;5/12/20 15:57
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;1;;20/11/20 16:55;21/11/20 11:00
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;1;;4/01/19 13:42;4/01/19 16:21
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;1;;1/04/19 15:58;7/04/19 15:45
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;1;;8/04/19 14:38;8/04/19 17:28
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;1;;26/07/20 17:13;27/07/20 10:13
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;1;;14/12/20 16:37;15/12/20 14:23
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;1;;26/05/19 14:31;27/05/19 13:27
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;1;;15/10/20 9:34;15/10/20 14:37
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;1;;1/10/19 11:02;5/10/19 16:07
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;1;;9/11/20 13:07;10/11/20 11:59
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;1;;19/02/19 13:45;20/02/19 9:50
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;1;;24/07/19 15:42;25/07/19 10:17
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;1;;3/09/20 10:09;8/09/20 15:20
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;1;;12/12/20 16:24;14/12/20 13:32
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;1;;9/12/19 12:56;10/12/19 11:09
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;1;;12/01/19 12:54;16/01/19 12:04
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;1;;18/02/19 16:27;21/02/19 13:39
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;1;;14/09/19 16:01;16/09/19 11:08
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;1;;11/03/19 11:44;11/03/19 16:15
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;1;;30/01/20 12:06;30/01/20 14:34
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;1;;22/02/19 17:59;23/02/19 12:32
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;3;;2/07/20 11:15;3/07/20 11:07
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;3;;7/12/20 12:19;7/12/20 15:49
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10007;Batidora;Cocina;49,9;95,9;4;;16/02/20 10:55;16/02/20 16:56
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;3;;3/10/19 13:37;3/10/19 14:16
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;4;0,1;20/12/20 10:38;27/12/20 16:15
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;4;;10/10/19 11:21;10/10/19 16:50
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;4;;7/06/19 10:51;13/06/19 14:09
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;3;;17/01/20 9:33;17/01/20 10:13
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;3;;7/07/19 12:25;8/07/19 11:24
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;3;;3/02/20 14:13;5/02/20 17:12
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;3;;6/02/20 16:29;8/02/20 10:42
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;2/10/20 10:00;2/10/20 15:11
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;3;;27/06/20 15:18;30/06/20 13:32
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;4;;15/08/19 17:57;20/08/19 11:02
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;4;;18/03/20 12:34;19/03/20 9:30
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;3;;13/02/19 10:15;17/02/19 11:59
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;4;;18/02/20 15:12;25/02/20 9:51
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;4;;15/01/19 17:52;18/01/19 10:37
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;3;;13/09/20 17:58;16/09/20 17:20
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;4;;10/07/19 9:42;10/07/19 11:41
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;3;;10/07/19 16:25;11/07/19 10:01
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;3;;31/03/19 14:38;31/03/19 16:06
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;4;;1/06/19 13:55;5/06/19 10:35
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;4;;25/12/19 12:10;26/12/19 9:54
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;4;;6/10/20 12:57;7/10/20 12:53
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;4;;1/08/20 12:07;1/08/20 14:36
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;3;;28/09/20 10:24;29/09/20 9:33
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;3;;24/10/19 17:32;25/10/19 12:35
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;3;;29/03/20 10:00;29/03/20 12:56
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;4;;22/07/19 11:03;26/07/19 15:32
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;4;;29/04/20 16:45;1/05/20 13:35
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;3;;17/11/19 17:54;18/11/19 17:31
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;3;;20/10/19 14:18;21/10/19 10:23
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;19/05/19 13:51;20/05/19 13:15
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;3/05/20 15:31;9/05/20 11:36
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;3;;15/07/19 13:03;15/07/19 17:19
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;3;;24/10/20 17:16;26/10/20 17:50
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;3;;21/12/19 17:37;22/12/19 10:28
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;3;;8/06/20 16:42;9/06/20 12:09
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10007;Batidora;Cocina;49,9;95,9;3;;18/09/20 11:15;18/09/20 11:38
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;4;;10/02/20 12:48;10/02/20 14:19
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;12/10/19 13:48;12/10/19 14:31
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;3;;6/12/19 12:28;7/12/19 9:35
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;4;;11/02/19 16:17;12/02/19 12:59
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;4;;16/01/19 12:32;23/01/19 16:26
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;3;;10/01/20 14:44;13/01/20 13:53
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;3;0,09;4/06/19 16:52;9/06/19 11:37
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;4;;26/03/20 15:27;28/03/20 16:56
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;3;;25/11/19 13:05;2/12/19 14:43
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;3;;10/12/20 16:35;10/12/20 16:58
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;3;;27/02/20 9:32;27/02/20 15:54
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;4;;5/08/20 14:37;6/08/20 11:52
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;4;;17/07/19 17:55;18/07/19 17:32
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;3;;18/09/20 17:05;21/09/20 16:14
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;4;;11/06/20 10:07;11/06/20 17:15
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10007;Batidora;Cocina;49,9;95,9;4;;29/10/20 11:50;29/10/20 17:48
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;25/06/19 15:16;25/06/19 16:40
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;3;;7/06/20 9:37;7/06/20 13:46
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;3;;18/12/20 13:34;25/12/20 14:21
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;3;;16/12/20 16:04;16/12/20 16:39
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10007;Batidora;Cocina;49,9;95,9;3;;2/03/19 13:40;3/03/19 12:30
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;4;;6/02/19 13:37;6/02/19 16:35
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;27/04/19 14:26;29/04/19 16:38
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;4;;8/03/20 14:30;9/03/20 12:49
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;3;;25/11/20 16:32;25/11/20 16:39
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;4;;12/04/19 17:08;13/04/19 16:22
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;4;;12/10/19 13:21;12/10/19 15:14
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;3;;1/06/19 15:53;6/06/19 9:27
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;3;;28/04/19 13:21;29/04/19 12:58
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;3;;17/12/20 9:42;17/12/20 15:34
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;3;0,09;17/05/20 14:00;24/05/20 11:25
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;4;;22/03/20 14:38;23/03/20 10:24
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;12/04/19 9:06;12/04/19 14:37
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10007;Batidora;Cocina;49,9;95,9;4;;25/05/20 13:10;25/05/20 15:03
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;3;;14/08/20 14:18;15/08/20 10:12
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;4;;6/09/20 11:16;6/09/20 16:21
123456333;Jorge Mateus;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;2/05/20 13:48;3/05/20 12:43
